imdb_id,10,9,8,7,6,5,4,3,2,1
tt0057591,"1,322","1,005","1,649","1,073",584,203,101,43,30,73
tt0057809,386,482,"1,201","1,385",518,176,45,22,26,42
tt0057877,"2,873","2,689","4,477","2,674","1,143",459,172,83,72,217
tt0057879,342,116,323,637,361,160,69,30,18,28
tt0057883,345,521,"1,255",877,293,113,39,21,28,32
tt0058213,"2,135","1,935","4,613","3,612","1,450",536,216,110,62,143
tt0058262,498,593,"1,881","3,007","1,375",535,204,81,62,90
tt0058390,695,927,"2,122","2,291","1,042",474,211,118,60,88
tt0058430,"3,119","3,703","6,408","3,631","1,312",490,218,107,81,408
tt0058529,476,301,717,"1,429","1,265",617,263,120,58,76
tt0058530,614,443,"1,096","1,807","1,374",750,341,168,86,117
tt0058606,776,593,"1,421","1,939","1,248",531,270,163,91,136
tt0058724,399,204,464,360,208,80,31,12,9,38
tt0058743,596,430,"1,002","1,504",887,337,152,72,28,58
tt0058926,323,236,514,668,415,187,91,60,38,31
tt0058946,"12,759","12,889","16,466","8,863","3,442","1,738",725,521,450,"2,731"
tt0059026,"12,660","7,342","8,473","4,774","2,254","1,074",460,240,155,370
tt0059127,761,578,"1,624","3,277","2,350",949,330,109,56,71
tt0059250,400,287,575,"1,185",798,414,188,95,76,48
tt0059263,379,309,946,"2,410","2,054",796,261,106,57,75
tt0059274,"1,953","2,655","4,991","2,765",968,372,147,73,44,131
tt0059309,"1,559","1,117","2,322","2,390","1,156",494,180,86,49,124
tt0059311,175,106,253,386,446,260,152,85,63,69
tt0059410,631,491,705,735,464,234,135,68,64,79
tt0059418,480,469,"1,386","2,680","1,916",695,260,129,76,97
tt0059549,273,235,782,"1,639","1,276",487,165,59,37,63
tt0059653,217,170,584,"1,090","1,020",468,188,97,59,74
tt0059798,759,512,757,698,378,169,83,44,42,65
tt0059825,"2,316","3,018","6,019","3,506","1,208",384,164,67,43,121
tt0060107,"15,895","9,632","11,976","7,089","3,047","1,812","1,016",855,658,"1,974"
tt0060138,"4,772","3,449","4,696","3,512","1,736",868,493,248,175,604
tt0060153,"3,846","1,873","4,709","8,104","7,300","3,690","1,731",981,570,776
tt0060472,"1,184","1,096","2,329","2,601","1,335",588,213,80,63,86
tt0060588,619,511,"1,422","2,543","1,512",522,203,102,53,105
tt0060635,293,406,910,813,372,148,63,26,9,30
tt0060666,"6,435",253,233,270,310,409,508,"1,099","2,976","24,011"
tt0060802,"1,729","2,125","3,932","2,910","1,161",495,235,80,98,131
tt0061101,791,970,"2,203","2,537","1,338",566,221,115,77,73
tt0061369,556,420,"1,428","3,695","3,108","1,099",377,151,50,84
tt0061550,98,24,51,103,166,256,252,242,214,195
tt0061589,"1,737","1,720","2,948","1,800",733,288,91,52,51,102
tt0061643,756,569,"1,115","1,608",955,454,242,152,89,155
tt0061814,659,621,"1,404",923,344,156,59,32,34,49
tt0061882,"1,075","1,182","2,320","2,308","1,153",519,267,164,107,127
tt0061955,688,912,"2,772","2,920","1,296",444,203,78,66,119
tt0062136,"5,172","4,230","5,779","3,867","1,916",999,516,306,229,304
tt0062138,"2,062","2,717","5,673","5,903","2,871","1,140",448,236,132,229
tt0062262,375,369,933,"1,454","1,208",636,306,169,93,155
tt0062301,286,187,650,"1,419","1,043",377,161,64,27,46
tt0062374,770,780,"1,375",923,428,148,74,48,33,67
tt0062380,224,112,363,936,806,314,109,32,28,47
tt0062407,"2,276","1,804","3,585","3,107","1,546",735,335,198,104,162
tt0062425,253,357,509,601,260,109,40,24,9,21
tt0062472,844,559,"1,726","3,724","2,043",729,209,86,53,85
tt0062687,"1,039","1,065","3,248","4,819","1,968",711,202,109,33,77
tt0062759,"5,676","2,693","3,003","1,656",707,349,165,92,152,405
tt0062909,596,352,"1,054","2,234","1,906",811,313,125,69,72
tt0063049,"1,133",475,957,"1,239","1,072",603,377,196,191,223
tt0063050,695,662,"1,229",906,386,178,62,46,25,60
tt0063115,287,172,423,717,771,433,197,94,53,70
tt0063426,398,497,570,674,444,276,106,75,63,74
tt0063654,153,179,344,583,211,106,49,18,17,30
tt0063665,299,199,391,706,626,365,204,121,92,122
tt0063794,"2,467","1,360","1,606",825,347,192,74,58,69,475
tt0063829,"1,554",914,"1,819","2,481","1,259",556,193,98,60,137
tt0064002,324,242,583,991,"1,044",586,267,160,96,129
tt0064122,78,43,75,99,156,105,84,45,37,43
tt0064177,900,991,"2,208","2,735","1,326",544,203,85,58,104
tt0064208,657,689,"2,053","2,905","1,314",488,174,73,46,78
tt0064382,474,304,666,963,591,267,124,72,30,66
tt0064519,203,149,441,"1,046","1,035",486,207,80,49,63
tt0064573,249,195,346,515,269,111,66,31,40,36
tt0064612,"2,128","2,645","4,102","2,533","1,019",405,184,100,62,135
tt0064622,430,193,445,645,689,479,289,156,128,165
tt0064638,209,160,432,932,982,426,149,62,39,55
tt0064694,266,179,442,792,664,345,137,92,47,52
tt0064886,290,203,554,929,629,252,102,56,27,48
tt0065073,419,254,720,"1,611","1,821",802,319,121,81,90
tt0065241,118,138,431,441,227,85,48,14,21,19
tt0065360,102,50,151,340,244,105,43,11,6,24
tt0065492,528,504,"1,072","1,388",806,372,189,126,125,129
tt0065555,312,124,349,714,674,407,149,90,47,53
tt0065642,55,15,40,115,184,251,116,46,54,44
tt0065649,976,930,"1,806","1,752",834,330,166,79,61,90
tt0065755,143,33,93,144,272,252,165,94,58,63
tt0065772,"1,324","1,634","3,532","2,830","1,205",482,229,109,83,130
tt0065836,387,261,584,"1,069","1,249",668,361,186,88,165
tt0065856,469,179,381,668,607,414,203,85,41,90
tt0065955,935,"1,080","1,782","1,624",778,325,151,75,57,75
tt0065963,250,256,528,803,460,187,96,56,37,54
tt0066181,677,260,470,799,797,457,222,96,75,136
tt0066214,"1,286","1,068","2,002","2,571","1,740",805,458,291,181,224
tt0066289,834,545,780,579,320,161,92,64,47,48
tt0066530,176,141,259,322,179,116,72,35,45,57
tt0066565,"1,970","1,070","1,766","1,231",608,292,95,65,63,119
tt0066601,"1,831","1,838","3,282","4,009","2,434","1,218",596,356,257,315
tt0066819,"1,186","1,525","4,434","6,142","2,777",943,354,174,103,177
tt0066993,"3,520","2,838","4,335","2,841","1,326",689,336,222,140,263
tt0067023,"7,823","10,110","23,668","18,352","6,764","2,442",875,491,299,581
tt0067072,643,216,251,272,166,121,41,40,25,41
tt0067144,647,623,"1,655","1,551",736,314,140,76,56,87
tt0067277,"3,340","3,110","4,904","3,214","1,282",555,266,154,117,196
tt0067333,382,362,"1,074","1,822",890,280,119,48,30,61
tt0067341,800,564,"1,270","1,961","1,884","1,022",510,243,172,200
tt0067355,"3,561","2,599","6,129","6,330","2,646",883,325,133,93,136
tt0067439,427,482,743,656,322,160,95,26,25,47
tt0067482,922,849,"1,697","1,857",844,327,113,60,47,60
tt0067483,590,582,"1,238","1,477",663,266,102,62,45,62
tt0067658,77,38,96,243,380,212,90,38,35,44
tt0067713,389,188,559,"1,354","1,746",882,403,147,65,79
tt0067809,477,403,"1,059","1,903","1,148",453,159,80,29,58
tt0067810,410,216,485,835,"1,000",890,465,338,281,468
tt0067866,"4,640","4,418","7,267","6,160","2,995","1,535",833,572,472,733
tt0067919,"1,276","1,385","2,198","1,116",405,150,80,48,43,71
tt0068291,45,8,12,16,35,22,45,94,169,291
tt0068317,82,54,121,189,154,90,41,15,11,36
tt0068503,539,303,798,"1,687","1,717",803,309,152,82,102
tt0068505,472,209,575,"1,249","1,997","1,215",584,254,134,126
tt0068637,59,14,59,125,178,197,132,62,29,43
tt0068655,842,892,"2,050","2,680","1,158",441,124,78,52,79
tt0068815,"1,188","1,193","2,896","1,824",664,211,90,42,28,76
tt0068816,"1,053","1,064","2,316","1,184",418,139,53,29,30,73
tt0068828,736,401,806,"1,264",647,282,136,61,37,111
tt0069067,112,97,232,228,125,56,21,21,21,18
tt0069282,100,72,178,333,363,233,113,38,25,27
tt0069400,634,650,"1,723","2,000","1,021",432,198,97,72,63
tt0069747,"1,844","1,690","3,600","3,718","1,542",587,228,109,82,115
tt0069865,"1,132","1,610","4,063","3,629","1,257",427,121,71,40,86
tt0069945,"2,316","1,795","3,779","5,758","5,026","2,820","1,457",912,552,667
tt0069958,110,76,134,192,138,78,37,23,13,31
tt0070003,177,93,279,518,601,315,145,70,38,48
tt0070030,784,709,"1,678","1,846",797,340,137,62,36,62
tt0070046,260,183,479,836,572,234,125,53,33,66
tt0070115,176,139,296,283,136,55,23,18,8,24
tt0070215,"3,532","3,253","7,613","7,216","3,192","1,460",499,283,188,188
tt0070222,169,52,145,311,538,634,421,281,200,155
tt0070300,263,140,311,457,465,272,150,86,69,84
tt0070531,612,580,"1,535","2,316","1,701",889,503,266,157,235
tt0070640,414,417,985,"1,587",962,443,151,89,45,56
tt0070643,"1,769","1,841","4,727","5,373","2,244",876,346,191,108,184
tt0070698,"1,165","1,269","3,692","6,133","3,530","1,365",578,258,158,237
tt0070726,277,158,309,269,136,88,35,32,14,52
tt0070791,"1,250","1,119","2,665","3,326","1,593",630,309,146,90,153
tt0070800,395,313,828,"1,106",523,175,91,45,30,38
tt0070842,"1,042","1,152","2,684","3,229","1,656",619,280,155,102,199
tt0070895,734,422,"1,177","1,843","1,082",413,201,92,63,95
tt0071260,135,88,133,162,130,73,29,37,20,24
tt0071269,659,919,"1,683","2,025","1,066",445,204,109,72,84
tt0071282,144,109,327,730,"1,020",783,444,243,134,171
tt0071358,271,259,516,557,250,102,38,14,22,28
tt0071431,747,683,"1,597","2,483","1,499",693,302,165,99,162
tt0071464,687,266,647,"1,431","1,988","2,180","1,312",780,513,514
tt0071487,"2,640","3,133","4,884","3,053","1,251",555,231,138,124,202
tt0071508,487,350,703,"1,048","1,348",898,578,349,230,320
tt0071544,156,212,591,567,253,74,22,12,6,23
tt0071571,830,535,"1,292","2,372","2,085","1,060",471,217,142,208
tt0071583,195,104,227,390,474,343,165,118,69,109
tt0071598,681,701,"1,579","1,565",670,305,111,53,40,75
tt0071604,"1,329","1,388","1,625",844,260,120,46,26,32,119
tt0071615,"10,422","8,090","10,817","6,649","2,948","1,508",855,601,510,"1,216"
tt0071762,605,267,477,728,731,394,177,106,76,113
tt0072267,109,77,210,363,595,456,244,115,65,96
tt0072274,298,399,"1,195","1,444",789,318,154,66,48,74
tt0072608,522,345,713,"1,389","1,873","1,032",488,235,115,165
tt0072610,249,96,185,314,340,209,75,36,32,39
tt0072826,149,155,273,479,302,142,50,38,23,28
tt0072895,799,256,552,968,"1,309","1,024",547,361,267,256
tt0072901,"2,078","2,408","5,770","4,486","1,679",572,206,96,40,118
tt0072933,254,72,183,322,482,673,564,358,231,296
tt0072973,601,660,"1,981","3,016","1,360",497,178,70,58,115
tt0073008,172,78,213,421,757,602,283,145,74,87
tt0073018,979,"1,073","3,424","6,554","4,225","1,607",611,286,141,191
tt0073075,304,309,865,"1,952","1,606",552,206,65,44,63
tt0073114,846,"1,030","2,133","2,420","1,115",454,165,76,56,87
tt0073179,"4,500","2,096","2,422","1,561",763,358,191,110,91,283
tt0073453,"1,005","1,554","3,553","5,057","2,588","1,002",401,171,88,150
tt0073580,"3,352","3,959","6,563","5,273","2,412","1,206",539,317,196,291
tt0073694,139,41,125,331,531,285,103,42,36,32
tt0073714,120,72,197,327,394,196,79,54,23,35
tt0073768,432,232,559,857,"1,025",627,348,231,142,159
tt0073820,818,451,"1,128","2,179","1,732",827,339,154,92,121
tt0074084,"4,330","4,611","6,920","4,607","2,335","1,317",530,318,266,506
tt0074152,742,"1,045","1,778","1,361",546,256,107,45,38,118
tt0074447,283,238,417,271,104,62,20,10,16,19
tt0074553,314,190,428,801,649,297,127,52,31,55
tt0074559,438,232,748,"2,035","3,463","2,292",966,500,197,191
tt0074605,"1,407","1,415","1,648",896,312,95,51,31,33,62
tt0074633,107,53,133,215,311,223,120,61,43,45
tt0074870,214,238,816,749,431,178,81,44,45,52
tt0074883,140,132,396,630,461,213,95,43,58,53
tt0074896,"24,232","6,666","6,523","4,002","2,109","1,138",542,364,390,"2,035"
tt0074906,762,567,"1,726","3,267","2,510","1,191",499,242,136,158
tt0075119,267,184,379,378,192,91,30,24,19,57
tt0075223,"1,663","1,486","3,985","6,745","3,967","1,545",556,214,117,170
tt0075376,264,148,344,579,625,432,233,149,94,144
tt0075462,758,863,"2,032","2,037",925,384,202,85,70,96
tt0075617,598,193,417,739,750,366,220,108,69,84
tt0075931,505,439,"1,214","2,344","2,422","1,189",579,226,153,167
tt0076141,"1,731","1,338","3,787","6,763","5,100","2,099",825,409,194,186
tt0076155,641,808,"2,292","1,906",734,256,114,56,43,79
tt0076161,82,32,82,127,153,206,166,124,80,137
tt0076336,256,229,353,220,121,58,25,12,9,29
tt0076451,"1,418","1,232","3,285","5,812","4,630","1,968",910,388,235,352
tt0076574,688,630,769,552,310,161,83,42,37,69
tt0076740,"3,063","3,658","6,950","4,963","2,036",713,284,156,85,168
tt0076843,497,468,854,"1,340",806,375,159,92,71,89
