tt0024633,32,20,88,113,112,53,14,7,6,3
tt0028471,36,15,40,77,50,22,13,2,2,2
tt0033368,17,13,25,54,88,47,26,13,9,15
tt0034011,14,14,21,54,58,38,11,5,4,2
tt0159620,40,33,28,31,16,14,8,0,1,14
tt2077005,127,99,203,109,51,11,6,3,1,11
tt0051214,26,36,88,179,155,54,28,15,6,10
tt3828796,38,38,107,202,215,99,55,26,27,30
tt3957278,70,19,22,42,54,99,125,154,145,363
tt1841745,9,13,35,69,65,38,24,15,9,17
tt0071456,88,45,90,132,86,41,22,6,7,14
tt3562786,165,109,151,314,240,195,217,208,156,221
tt3903322,61,107,252,302,127,53,14,3,5,3
tt3058674,209,70,112,197,320,319,210,129,78,119
tt0104930,266,109,160,178,105,51,20,8,11,19
tt0190508,13,2,5,12,5,1,1,2,1,6
tt3591988,53,18,46,100,128,162,144,126,88,136
tt0079764,241,226,322,263,117,55,17,17,12,40
tt4668808,79,97,253,388,175,65,25,21,15,37
tt2833768,37,28,123,163,88,40,16,7,5,19
tt0061876,302,228,421,298,151,64,38,25,23,23
tt1233474,139,144,429,498,192,87,49,17,11,43
tt2983564,110,71,209,237,85,40,23,5,10,31
tt0810456,22,14,2,17,25,39,18,13,12,11
tt0104129,23,17,33,69,69,53,16,6,4,6
tt0456117,43,33,69,134,189,142,63,26,20,14
tt1322277,156,84,169,305,376,248,150,65,39,109
tt0092669,498,176,366,655,733,755,582,421,311,444
tt1235074,43,8,4,12,13,8,12,35,77,250
tt3975556,39,14,22,46,57,83,68,53,34,52
tt0082338,252,122,404,708,986,623,289,185,126,170
tt0033403,54,18,41,80,51,26,16,7,5,4
tt0111329,1,2,1,1,4,1,1,1,0,5
tt3495026,"18,107","4,576","5,030","5,638","3,917","2,133","1,150",709,723,"4,221"
tt0108317,364,251,472,504,338,186,83,80,59,159
tt0109000,515,299,489,540,305,147,101,62,54,110
tt0119932,256,164,393,475,279,127,71,38,32,74
tt0080725,71,22,37,50,51,22,11,4,5,5
tt0183225,5,4,12,13,4,6,5,0,4,4
tt3613648,87,25,77,156,244,197,87,35,28,40
tt1003023,145,77,177,287,260,116,49,20,20,48
tt0787524,"6,121","6,177","15,413","18,625","7,814","2,289",731,287,137,312
tt4153324,88,145,432,591,286,114,41,20,14,24
tt0874425,157,65,118,226,329,418,246,185,108,226
tt2556936,150,136,277,428,337,184,88,59,66,166
tt2474932,270,122,332,604,755,521,248,129,75,131
tt2702348,247,74,155,424,551,243,118,44,26,83
tt0937397,85,50,86,158,261,99,48,32,29,39
tt0783521,84,43,93,155,92,37,11,7,6,16
tt3212910,39,20,28,127,138,92,53,26,10,49
tt4562728,45,9,46,97,144,121,54,17,13,34
tt3914332,166,113,354,711,626,278,128,60,47,97
tt4201844,10,6,7,18,22,8,6,7,5,11
tt0367655,29,28,49,54,34,20,6,6,5,1
tt0434231,46,30,74,89,55,23,16,7,11,13
tt1263692,18,4,19,14,15,7,8,7,1,7
tt0105639,63,38,53,50,43,32,19,16,17,18
tt0089753,230,194,562,"1,264","1,134",534,194,102,59,70
tt0095799,98,69,225,422,696,541,211,89,57,61
tt0098040,93,65,180,493,761,521,250,115,58,59
tt0073465,62,43,98,120,37,23,7,6,7,14
tt3353060,163,43,111,198,270,185,94,48,27,89
tt2395421,401,314,798,"1,178",759,417,171,82,52,131
tt0080066,35,5,14,29,39,74,116,177,183,224
tt0052818,9,2,4,7,8,4,6,6,2,6
tt0074454,69,26,51,100,174,195,125,57,38,54
tt0090334,45,8,8,10,18,40,49,112,297,565
tt0083097,33,3,8,13,14,30,29,68,44,88
tt3906082,"1,280",809,"2,448","4,550","3,901","1,663",716,262,159,324
tt0085178,385,452,573,214,76,24,8,13,9,48
tt1219822,32,5,19,36,44,100,115,189,166,174
tt4300480,297,462,"1,723","1,870",588,185,87,45,28,71
tt1533114,111,66,177,369,294,141,61,15,18,36
tt0076909,25,14,24,66,87,93,78,40,34,13
tt0085863,110,12,16,37,44,65,85,158,222,470
tt2066145,15,18,30,33,19,9,4,5,2,5
tt1726286,87,41,101,161,101,40,21,14,7,23
tt1566528,34,22,38,32,15,12,4,6,1,17
tt2241351,"2,874","3,390","14,049","34,736","28,362","10,575","3,427","1,438",751,"1,237"
tt0079613,32,20,43,60,54,23,17,7,6,17
tt3868344,40,20,62,76,76,40,15,10,10,5
tt4254046,23,4,18,41,45,28,14,13,10,29
tt2245884,35,20,88,158,135,61,59,33,16,35
tt2043616,80,91,309,312,144,62,41,26,18,44
tt0093995,268,96,332,716,"1,036",984,719,439,325,343
tt0314197,297,191,476,740,780,399,206,122,85,139
tt0030824,205,87,345,638,543,215,87,30,23,20
tt1280534,192,253,703,"1,105",794,277,112,59,24,53
tt4383594,"1,967",644,"1,565","3,372","5,120","4,078","2,087","1,338","1,043","1,809"
tt1682940,491,80,139,287,534,905,972,664,401,515
tt0411542,29,15,44,96,121,89,40,17,13,12
tt0285022,61,14,27,39,17,13,6,7,8,11
tt0378453,116,132,389,795,545,209,80,34,21,28
tt0812221,38,12,22,59,97,80,36,28,34,28
tt0068538,9,0,5,23,15,43,23,10,4,7
tt0070657,233,41,132,288,173,111,34,25,15,35
tt0071374,18,2,20,32,31,17,10,2,7,4
tt0077788,621,104,183,227,269,397,376,301,310,398
tt0406672,124,39,87,132,108,44,14,12,5,17
tt1025163,25,22,39,27,17,13,9,10,5,2
tt1523486,"3,536",807,"1,497","2,144","1,611",821,430,328,288,"1,133"
tt4972062,889,"1,205","3,455","5,265","3,631","1,632",696,353,227,406
tt3628584,"1,353",564,"1,436","2,832","4,012","2,466","1,015",597,362,713
tt2654572,222,98,407,927,"1,104",542,211,87,45,103
tt3797868,"5,810","3,285","6,532","9,769","7,512","3,785","1,792","1,074",713,875
tt1995390,492,540,"2,321","6,608","7,552","2,996","1,038",418,196,315
tt3268200,374,448,442,150,42,23,5,6,9,31
tt0077524,199,86,203,415,758,581,279,134,70,69
tt0076409,27,12,35,60,105,88,37,17,7,13
tt0061671,140,5,10,12,29,52,64,157,355,"1,199"
tt0073773,26,6,19,26,50,59,27,19,18,16
tt3954660,363,441,"1,278","2,314","1,562",665,276,149,85,195
tt2654428,15,10,38,61,64,49,35,33,12,19
tt5612850,37,27,122,203,158,46,29,13,11,32
tt2277860,"22,907","26,994","74,141","90,026","40,048","13,047","4,742","1,992",985,"1,671"
tt1488584,302,63,162,261,325,166,98,52,38,79
tt1684915,182,26,86,149,185,100,57,32,14,49
tt2056659,136,20,36,73,106,83,40,26,20,43
tt3532686,123,62,70,109,153,166,108,57,43,158
tt0285963,31,28,57,89,53,26,7,8,13,8
tt5518022,854,683,902,526,228,102,39,25,18,97
tt1663970,28,24,39,29,17,6,2,1,3,5
tt2702724,"2,168","1,133","3,081","6,761","11,641","10,159","5,232","2,632","1,604","2,314"
tt2109208,16,8,19,26,30,25,16,10,8,10
tt4901306,"6,930","11,570","24,847","15,643","4,388","1,297",479,233,142,277
tt0115919,11,6,4,2,6,2,0,3,2,8
tt0191445,19,9,29,46,35,13,6,4,2,4
tt2368619,"1,662","1,470","5,331","13,725","13,682","5,424","1,753",660,350,567
tt5200962,583,413,796,817,367,112,50,18,17,52
tt2414370,84,17,61,140,207,87,33,16,16,33
tt4683366,"1,607",467,590,689,619,420,260,144,105,326
tt5061814,201,220,549,908,541,243,127,55,50,115
tt3040224,37,8,8,17,26,47,54,43,80,96
tt1124037,"3,787","3,882","12,357","21,018","11,210","3,616","1,216",500,288,688
tt1985949,"7,054","4,181","11,633","23,661","24,098","12,088","5,188","2,577","1,406","1,872"
tt3503460,111,63,173,357,446,429,264,131,94,146
tt3684484,48,20,65,92,115,89,53,28,26,25
tt3792330,46,7,33,95,149,210,205,143,88,109
tt4063314,174,144,206,105,66,17,4,2,4,10
tt3249414,42,49,67,99,92,33,18,11,8,25
tt1110626,508,172,333,530,653,383,183,82,64,105
tt4206558,3,0,1,2,2,0,1,0,0,1
tt5232920,,,,,,,,,,
tt0772197,83,23,46,38,55,111,127,108,89,132
tt5278506,"1,135","2,604","6,626","5,539","1,919",579,215,108,60,144
tt0167482,93,52,84,156,108,52,31,10,13,6
tt0049794,186,120,308,405,211,79,18,7,4,25
tt0125425,38,31,55,62,24,11,4,2,1,4
tt3715854,140,112,298,497,280,136,76,60,34,86
tt2776704,110,12,37,64,97,154,134,105,77,101
tt2078648,996,781,723,314,119,51,22,5,11,18
tt1600058,243,65,152,238,324,211,104,56,33,61
tt1821352,79,13,26,20,43,64,67,79,101,180
tt0096453,156,17,67,120,244,334,380,267,251,331
tt1829735,51,11,19,42,51,74,131,119,96,141
tt4189494,317,74,210,458,763,637,277,160,107,157
tt4540434,110,61,136,290,570,674,521,396,268,253
tt0371710,37,32,75,56,62,37,20,9,12,17
tt5576336,3,1,7,11,23,34,12,17,20,12
tt4636252,15,13,33,90,139,99,54,29,14,16
tt2298384,317,241,673,"1,343","1,342",627,214,122,48,93
tt1620466,221,150,364,550,451,217,103,58,28,44
tt3212232,712,316,902,"2,132","3,757","3,392","1,785",883,547,621
tt0114044,89,48,78,61,18,4,12,2,2,10
tt0004210,110,26,87,201,465,334,148,70,39,35
tt0022807,187,118,304,485,281,181,69,23,22,14
tt0978670,70,23,71,116,206,201,116,62,71,248
tt0053641,24,9,30,60,90,62,22,11,8,14
tt3798628,210,72,114,130,123,54,26,16,27,164
tt4651410,341,120,340,791,"1,551","2,223","1,637","1,011",688,791
tt0061617,67,27,49,86,147,130,75,33,21,30
tt0022235,17,18,42,63,42,21,4,5,4,6
tt0052844,70,10,31,54,74,118,123,85,61,38
tt1723111,69,15,31,47,48,42,36,25,24,65
tt2072134,71,22,31,63,81,130,120,81,61,71
tt0050961,32,27,48,98,73,43,10,6,4,11
tt0095981,153,45,120,165,218,211,147,90,66,62
tt0061067,50,20,42,93,141,106,50,18,12,13
tt0071536,66,36,55,45,25,5,4,1,1,6
tt1950332,57,52,107,107,43,18,5,5,4,25
tt2122460,62,45,127,91,40,16,14,4,1,18
tt1433549,72,74,146,174,68,30,15,2,5,29
tt2879552,"20,891","22,148","24,183","11,918","4,338","1,675",721,386,272,606
tt1349856,86,41,168,427,661,480,216,124,72,107
tt0066915,55,20,21,59,82,102,84,43,32,27
tt0169620,74,12,64,104,140,162,179,140,126,221
tt0190277,21,8,5,14,19,16,6,1,4,18
tt0127692,13,6,22,32,38,55,30,16,13,15
tt0090592,9,3,17,20,14,2,2,1,1,0
tt0014524,16,11,21,38,43,18,11,6,7,4
tt0920457,"2,789",752,"1,152","1,051",544,288,146,84,88,656
tt2555958,"4,476","1,001","1,018","1,083",641,346,195,114,137,880
tt4258292,"3,574","1,100","1,441","1,336",667,335,170,102,114,848
tt1705772,"6,172","1,888","2,461","1,586",652,394,195,145,187,"1,532"
tt5178278,"2,517",532,645,916,769,477,277,175,172,"1,215"
tt4987556,"7,792","5,150","4,129","1,826",519,215,91,71,78,458
tt4806232,"1,300",993,"1,177",607,206,53,22,13,25,92
tt4446318,211,234,456,303,97,34,14,9,11,36
tt5128328,750,493,"1,170","1,276",507,192,82,36,31,79
tt5133308,832,"1,070","3,532","5,376","2,315",679,241,126,73,116
tt1725073,50,26,100,193,248,193,122,72,50,54
tt4937812,382,216,469,610,350,139,59,30,25,101
tt3320578,"3,352",574,728,732,576,390,207,135,148,"1,437"
tt1857670,"2,520","1,184","1,155",565,224,120,42,24,20,167
tt0090744,18,11,39,25,11,6,3,1,1,3
tt2065924,381,409,653,364,132,31,12,10,6,52
tt0099043,866,749,823,356,102,35,28,8,16,73
tt0368400,"1,905",460,586,308,103,44,31,20,23,242
tt0417241,869,181,268,337,211,80,33,24,17,196
tt0807944,954,186,363,419,201,98,42,36,26,234
tt1039952,"1,252",312,475,463,267,132,80,43,47,265
tt0984177,781,137,272,285,134,71,24,13,13,159
tt1388441,540,145,171,197,107,49,19,13,9,110
tt0377321,637,208,246,168,74,31,10,4,9,97
tt0984202,509,927,206,190,80,44,14,7,8,103
tt0090918,11,7,18,16,7,3,0,1,0,4
tt0091570,5,5,8,17,13,1,0,3,2,3
tt0056018,32,5,14,51,87,44,19,11,4,9
tt0009440,15,10,27,44,66,28,14,6,10,5
tt0009796,29,15,50,91,55,30,11,10,11,18
tt0834939,173,73,118,182,114,86,46,24,21,61
tt1583213,53,25,93,120,45,16,10,7,3,23
tt1119199,278,277,502,554,241,98,33,18,19,55
tt1442512,33,14,39,78,100,40,23,19,8,14
tt2401866,19,13,10,16,18,21,12,11,14,25
tt2403393,309,157,239,323,332,230,100,61,35,166
tt0133689,121,45,80,117,102,56,19,11,14,16
tt0152492,211,74,138,125,71,23,13,14,9,30
tt0284971,59,9,70,127,180,114,53,33,22,33
tt0404225,72,25,108,183,114,79,72,69,56,149
tt0085548,28,16,32,44,36,13,7,1,2,7
tt4824302,"1,914","1,079","3,007","6,709","10,174","6,939","3,162","1,738","1,235","1,553"
tt2395339,289,80,165,328,571,644,424,221,183,238
tt3100274,586,412,"1,567","3,510","3,796","1,752",710,326,168,272
tt0480083,224,189,464,811,675,370,150,97,57,96
tt1459467,173,118,231,200,86,39,11,2,6,9
tt4819498,184,35,86,211,316,369,258,135,79,128
tt0217990,360,127,232,390,555,358,153,84,58,78
tt0299943,371,91,156,239,286,256,191,96,55,125
tt0384683,304,142,249,426,359,184,98,53,45,98
tt0377008,18,14,21,49,33,22,8,8,2,8
tt0152979,113,68,126,174,115,53,20,12,9,25
tt0043911,16,6,9,15,8,15,8,4,2,2
tt3774114,"11,910","14,599","43,760","52,251","20,490","5,837","1,787",782,432,"1,102"
tt0303678,97,78,138,343,262,127,55,28,15,32
tt0047232,21,6,14,95,114,34,19,4,4,6
tt0462717,31,21,32,59,48,17,9,2,3,9
tt0048701,25,5,9,19,56,75,91,121,87,136
tt0877335,17,2,8,16,20,8,1,1,2,5
tt0109872,222,98,136,250,218,123,60,32,14,40
tt0331508,8,6,6,16,42,57,29,13,17,19
tt0271446,29,10,27,35,48,45,22,9,9,13
tt0161979,78,35,87,128,69,36,13,9,4,21
tt0109422,105,51,103,107,44,24,4,3,3,34
tt0407924,31,22,41,63,53,33,11,11,6,12
tt0484371,17,7,13,29,27,54,24,23,14,25
tt0161978,61,45,86,101,60,33,14,6,3,24
tt1796619,26,17,34,56,34,23,2,1,1,15
tt0161981,133,68,157,239,134,66,25,19,13,22
tt0205451,116,86,160,150,85,58,35,14,10,37
tt0875155,10,6,22,22,44,38,10,7,1,10
tt0117876,323,159,308,285,153,76,36,25,16,61
tt0809927,272,179,304,410,218,123,67,35,17,34
tt0365965,18,13,24,47,34,19,8,4,4,9
tt0378730,64,44,77,65,34,18,10,6,3,12
tt0253709,16,6,26,46,84,112,56,46,30,41
tt0113236,138,87,242,245,132,52,15,4,5,11
tt0371501,20,8,28,37,39,14,7,2,0,11
tt0294885,"1,159",827,"1,132",517,237,109,55,38,29,116
tt0158590,89,44,107,160,70,35,13,8,8,10
tt4181052,767,555,"1,994","5,456","7,629","4,521","1,932",883,465,406
tt0144095,20,2,5,28,29,29,29,38,18,17
tt1217043,47,22,57,118,185,176,84,54,21,36
tt0928385,62,55,106,95,55,23,9,10,6,10
tt0314017,10,9,12,19,29,13,11,0,9,6
tt1728601,6,7,15,18,17,4,2,1,0,2
tt3621968,4,2,7,13,8,4,0,0,0,2
tt0160521,51,49,100,164,88,42,22,11,8,17
tt0246901,24,17,25,44,55,25,14,12,7,19
tt0160523,24,24,32,44,46,24,15,6,5,10
tt0123150,17,7,14,28,59,56,25,16,13,18
tt2304700,2,2,3,4,4,8,4,3,3,9
tt0217635,36,10,26,39,57,65,60,36,25,54
tt0270758,67,37,62,117,160,78,51,29,22,36
tt0215948,85,30,66,104,128,134,69,57,47,74
tt0431770,21,7,13,25,30,19,18,12,6,14
tt2078718,165,91,238,629,"1,151","1,116",614,263,158,182
tt0096816,155,79,163,296,212,83,49,30,20,49
tt0151866,18,10,13,29,52,46,13,9,5,10
tt0286648,5,3,6,11,8,12,7,3,3,7
tt3422000,2,2,5,9,6,1,2,1,1,1
tt4188654,24,5,10,8,4,9,1,1,1,6
tt4630444,382,202,540,"1,154","1,217",561,244,91,45,145
tt5243424,226,66,178,287,267,171,86,47,29,75
tt5598216,308,494,"2,012","2,693",903,193,49,29,13,41
tt5457520,125,112,388,676,369,148,79,39,23,84
tt3860294,45,16,59,212,363,239,123,53,25,36
tt3262112,10,3,7,25,15,10,10,3,3,4
tt3532850,66,26,87,197,198,90,40,14,10,19
tt3651358,12,2,9,28,49,25,17,6,4,13
tt3608766,19,4,2,21,12,21,6,2,0,5
tt2865120,"1,016",286,746,"1,753","2,730","2,096","1,100",609,367,411
tt0067219,124,48,114,238,190,110,51,24,14,15
tt0012881,2,0,4,6,9,2,2,1,2,0
tt0843838,56,50,46,45,11,11,6,1,5,8
tt0088740,20,14,22,29,7,7,6,1,0,2
tt0109228,193,115,228,135,41,24,5,5,7,26
tt0106378,12,5,17,32,39,26,27,10,3,10
tt0976039,54,29,68,70,27,14,5,3,4,12
tt4419364,370,180,572,"1,339","2,385","2,606","1,592",910,606,761
tt0439676,28,15,34,36,22,8,4,2,4,7
tt0380419,14,13,37,56,27,8,3,8,2,0
tt0067040,143,91,213,274,197,137,86,53,32,43
tt1204893,17,8,10,6,2,1,1,1,2,3
tt0067367,171,84,233,489,842,626,268,135,67,73
tt0810970,49,16,23,49,36,7,6,2,9,22
tt0043291,59,65,107,177,199,113,53,32,12,11
tt0046790,39,13,66,124,99,42,11,8,11,4
tt0057380,137,53,136,343,525,253,87,41,20,24
tt0064294,72,63,157,317,143,72,27,11,9,11
tt0068587,6,0,8,16,34,27,10,5,2,7
tt0070588,44,14,53,101,153,66,36,13,10,9
tt0071265,13,11,51,85,129,51,35,8,12,11
tt0083257,31,41,104,188,117,43,18,7,5,2
tt4352442,9,0,1,3,2,5,4,6,0,9
tt5336902,89,25,59,98,100,72,35,26,8,41
tt2978102,357,146,472,"1,390","2,343","1,782",798,400,199,302
tt2049543,457,349,869,"1,972","2,468","2,198","1,209",639,380,415
tt0068588,43,12,30,63,96,64,20,17,18,25
tt4157292,,,,,,,,,,
tt0463028,121,45,84,54,19,5,1,0,2,7
tt1092004,91,106,182,202,84,32,18,6,8,22
tt0402223,120,60,123,127,100,83,49,33,28,65
tt0495120,8,5,14,11,1,4,1,1,1,2
tt0498355,62,34,94,93,45,13,5,8,3,11
tt0095406,35,25,35,35,23,17,8,2,13,9
tt0481603,22,4,15,19,8,0,2,2,0,3
tt0924510,19,6,6,14,6,3,0,1,1,9
tt0891326,20,5,6,7,1,2,1,1,1,1
tt0304876,2,2,13,11,14,12,8,9,2,9
tt0057248,93,48,90,84,69,29,20,13,5,13
tt1252566,3,10,5,13,7,2,1,5,4,5
tt2931334,1,2,2,3,3,0,1,0,0,0
tt0044084,143,93,269,451,247,82,31,27,7,17
tt1235536,211,77,201,410,734,923,691,442,333,282
tt0069383,179,127,309,720,837,359,152,84,28,52
tt0427541,31,45,69,52,12,4,0,1,3,4
tt0055526,101,44,135,281,399,221,112,34,30,28
tt0068304,412,314,434,275,104,61,22,12,7,21
tt0189740,33,13,28,30,9,2,0,0,2,1
tt3302654,240,178,379,578,369,166,77,32,27,66
tt0049979,13,11,33,49,23,14,5,8,1,3
tt0450061,6,3,1,1,7,3,3,1,1,4
tt0491795,24,15,22,28,11,5,2,4,0,8
tt1028561,5,2,11,6,8,3,0,2,1,3
tt0086621,5,6,10,27,17,3,5,1,2,3
tt3703750,35,11,10,11,31,38,47,51,34,54
tt1927012,70,17,33,75,95,160,235,178,140,208
tt4788944,31,18,42,56,37,22,7,4,6,7
tt2128693,165,113,240,293,145,68,25,7,10,179
tt0067571,30,23,57,76,44,10,9,7,6,3
tt0461539,8,8,12,15,27,5,8,2,4,7
tt2374144,"1,098",547,483,272,93,60,24,16,13,117
tt0949497,13,2,20,22,22,7,6,4,5,6
tt0111469,10,17,34,58,44,15,1,5,3,6
tt0147590,18,14,37,46,32,12,2,0,3,4
tt0083105,24,24,51,79,39,17,9,4,3,8
tt1284578,9,10,35,63,55,24,19,3,8,9
tt2231208,362,208,367,399,216,96,49,11,11,46
tt0079655,80,62,233,348,154,40,15,7,8,22
tt0075335,179,206,399,332,125,44,33,12,8,35
tt1346965,12,13,19,17,13,3,5,1,4,3
tt0061706,21,11,43,55,27,16,10,5,4,9
tt0114502,22,25,24,49,23,14,9,4,3,7
tt2085787,2,1,3,5,1,4,1,1,0,1
tt2305348,2,3,16,17,18,8,3,1,2,2
tt1682366,6,3,5,10,4,1,2,0,2,0
tt1877747,23,13,38,44,51,11,7,6,2,7
tt0377770,978,785,"1,542","1,116",514,267,99,62,43,68
tt1829747,26,11,18,58,21,13,11,3,5,5
tt0056223,16,10,14,28,19,12,4,1,2,5
tt0111751,98,77,153,172,80,30,16,8,16,12
tt0112862,28,22,30,79,33,26,11,8,4,25
tt1094277,20,6,24,31,33,22,5,5,3,6
tt4335808,27,27,35,14,3,3,2,2,3,6
tt4131682,16,5,17,16,31,21,23,12,12,21
tt0074144,5,2,18,10,11,11,4,3,2,5
tt0269342,9,5,3,12,9,6,1,1,0,1
tt0099629,62,32,136,329,268,78,34,23,10,6
tt1530535,481,642,927,411,123,39,17,9,6,39
tt3328442,271,151,255,305,303,366,226,152,92,165
tt0085642,103,104,106,156,174,90,38,17,28,39
tt1706450,"1,861",280,400,565,466,314,188,137,110,350
tt3100678,209,138,496,"1,012",749,115,109,72,66,155
tt3823672,42,12,20,39,53,88,52,28,24,33
tt3651804,43,25,32,43,67,50,29,11,17,33
tt0069909,335,96,230,159,98,35,19,13,10,45
tt0078162,247,98,149,112,58,28,11,4,4,40
tt1073673,339,67,105,115,129,95,56,51,52,169
tt0082300,162,63,105,108,57,27,10,4,5,31
tt0070851,261,68,142,125,76,34,17,5,13,39
tt0130430,21,9,17,17,8,12,8,4,3,6
tt1223143,9,3,13,22,7,8,3,2,2,5
tt0472622,78,28,58,59,49,24,12,7,11,7
tt0407876,39,7,13,16,9,6,1,2,2,14
tt3243302,1,1,2,4,0,0,1,1,1,2
tt0348080,41,39,71,64,44,5,2,0,3,5
tt0467485,42,29,68,106,73,24,16,14,6,14
tt1157712,1,0,3,0,3,1,0,0,0,2
tt0456999,64,39,127,260,272,114,59,27,14,19
tt0016953,70,58,123,207,198,105,29,19,9,25
tt0027684,66,31,80,169,193,81,50,13,9,9
tt0872099,25,15,28,41,33,5,7,2,2,9
tt1255901,2,1,9,20,28,27,9,2,2,7
tt0103008,48,20,64,89,65,22,11,6,3,9
tt0078861,38,40,81,105,89,31,24,6,8,17
tt0062379,117,21,36,70,56,39,5,6,1,11
tt0050123,171,169,438,424,208,69,26,23,4,16
tt0053002,124,91,262,460,262,97,49,29,18,28
tt3474602,312,340,786,512,202,110,74,50,42,65
tt3215822,50,38,88,125,64,16,9,1,4,17
tt0187513,84,12,18,25,28,44,39,32,41,184
tt0969355,34,18,37,48,26,12,10,4,4,7
tt1855152,13,7,31,45,14,7,2,3,2,7
tt1082051,20,12,48,71,94,65,49,38,25,43
tt0087397,70,37,67,92,109,77,32,25,11,25
tt4610372,40,29,85,193,201,92,40,25,7,27
tt0086798,651,471,917,636,246,88,39,32,15,62
tt3812348,24,5,14,9,26,30,33,46,43,95
tt0057918,420,338,766,"1,383",905,454,178,69,31,57
tt0059562,17,6,22,72,130,36,12,3,6,8
tt0060140,8,6,42,65,114,71,20,18,8,10
tt0091982,99,48,135,286,444,308,137,71,35,42
tt0093481,27,6,23,38,47,47,22,15,8,11
tt0214238,22,13,30,84,109,82,36,25,14,13
tt0028464,26,10,24,49,74,51,15,15,9,10
tt0042429,47,42,141,220,101,55,18,10,7,8
tt0046255,18,15,54,118,69,25,6,4,7,6
tt0046695,58,26,114,260,427,197,78,33,21,20
tt3799694,"21,525","38,366","101,657","101,864","40,843","13,458","4,747","2,303","1,376","1,979"
tt0048600,20,2,2,32,54,67,38,26,12,13
tt4221820,45,46,34,29,8,4,3,0,2,1
tt3033536,401,198,157,77,26,9,2,0,2,12
tt5208584,3,1,3,1,2,0,0,0,0,1
tt0415017,81,136,143,100,44,10,7,4,2,6
tt0050669,136,163,416,711,301,81,19,12,10,26
tt2475154,448,284,460,316,158,86,35,27,21,67
tt4763168,245,49,147,286,571,840,733,468,326,411
tt2043971,94,16,33,84,136,170,181,124,85,152
