tt0113071,"3,173","2,493","7,031","15,590","21,597","13,203","5,541","2,647","1,356","1,537"
tt0113114,"1,397",481,904,"1,830","3,353","4,535","3,005","1,591",831,736
tt0113243,"7,713","4,100","8,964","14,605","15,732","9,354","4,392","2,374","1,367","1,720"
tt0113464,915,683,"1,076","1,409","1,061",515,232,155,106,229
tt0113481,"2,870","1,883","5,727","12,760","18,285","14,590","7,658","4,132","2,322","2,301"
tt0113492,"5,290","2,750","8,574","19,318","29,279","25,620","13,478","7,216","3,979","3,458"
tt0113500,377,133,296,575,"1,040","1,421","1,343","1,048",840,"1,091"
tt0113540,"8,141","8,511","18,234","21,603","11,072","4,869","2,283","1,413","1,087","2,207"
tt0113677,"2,027","2,727","5,880","4,970","1,816",686,252,139,108,185
tt0113690,"1,115",753,"2,060","3,529","4,238","2,941","1,625",946,437,416
tt0107447,258,286,526,675,433,218,130,62,38,78
tt0113729,543,207,425,885,"1,294","1,545",816,446,233,295
tt0113749,"16,215","12,746","27,792","34,592","17,541","7,241","3,165","1,637","1,046","1,689"
tt0113820,"4,761",772,"1,776","3,101","4,081","4,303","2,871","2,077","1,598","2,406"
tt0113851,268,154,309,652,970,738,311,151,79,136
tt0110604,371,456,"1,176","1,710","1,145",503,180,112,66,128
tt0110620,306,208,461,611,556,432,261,152,116,172
tt0113957,"3,050","2,239","6,295","14,282","19,783","12,378","5,511","2,456","1,322","1,141"
tt0113986,"1,378",815,"2,443","5,792","9,513","8,733","4,265","2,142","1,105","1,057"
tt0114095,674,400,793,"1,167",976,551,282,105,78,92
tt0114194,"2,533","2,070","4,875","8,459","7,021","3,444","1,504",777,427,511
tt0114241,80,22,42,37,51,71,80,39,30,37
tt0114323,"2,322","1,843","3,079","3,517","1,992","1,033",574,310,238,394
tt0114345,985,489,"1,032","2,096","3,027","3,116","2,009","1,091",703,"1,033"
tt0114435,63,29,53,82,65,23,16,11,6,18
tt0114436,"5,579","2,172","4,589","7,211","9,469","10,601","8,840","7,156","6,048","7,178"
tt0114478,"3,716","5,175","10,834","9,383","4,121","1,839",607,373,231,453
tt0114496,963,393,"1,146","2,440","3,808","3,248","1,534",860,387,423
tt0114508,"2,487","1,544","5,595","15,893","24,877","16,682","7,361","3,418","1,639","1,520"
tt0114534,85,57,121,178,202,93,31,15,8,24
tt0114558,"6,464","8,598","18,198","20,202","10,212","4,375","1,885",961,583,973
tt0058450,"5,440","4,972","7,431","5,221","2,467","1,102",533,268,230,357
tt0114666,76,18,65,136,208,286,185,94,60,77
tt0114663,368,140,350,588,786,463,202,107,51,71
tt0114702,"1,771","1,150","2,247","3,372","3,125","1,786","1,057",628,286,435
tt0114682,"5,186","2,569","5,150","7,117","5,688","3,088","1,504",869,588,973
tt0114781,"2,364","1,197","3,293","7,324","11,308","10,549","5,457","2,854","1,491","1,546"
tt0114798,293,295,543,916,538,285,121,74,48,55
tt0114805,135,86,194,238,220,114,56,29,30,47
tt0114887,"3,826","2,641","6,024","9,041","6,803","3,226","1,404",656,403,561
tt0114898,"10,575","8,881","26,302","49,437","46,375","26,517","13,167","7,186","4,254","4,739"
tt0114928,258,116,298,679,"1,054","1,125",601,290,218,352
tt0114938,366,194,558,"1,355","2,152","1,336",661,282,137,178
tt0109340,359,402,912,992,441,161,56,32,19,46
tt0112602,672,169,435,956,"1,438","1,263",715,367,224,187
tt0111579,"3,402","3,033","4,160","2,386",969,491,200,164,181,574
tt0110882,"4,364","2,803","3,751","2,167",933,410,227,122,105,217
tt0112471,"62,335","68,969","93,246","48,945","17,336","7,092","3,293","1,896","1,616","3,212"
tt0112508,"13,484","9,434","21,479","35,486","31,775","16,442","7,563","4,053","2,756","3,360"
tt0112438,275,99,152,358,633,"1,056","1,159",776,468,555
tt0112571,"1,282",941,"2,099","2,941","2,959","1,499",677,399,181,301
tt0112757,"2,373","1,326","2,652","1,998",943,362,141,78,43,117
tt0112643,560,317,932,"1,970","2,396","1,524",745,334,208,273
tt0112679,756,668,"1,521","2,430","1,884",862,294,135,95,131
tt0109445,"42,270","38,564","64,212","43,597","17,726","7,405","3,417","2,094","1,511","2,978"
tt0112883,"5,482","4,081","8,779","14,191","10,382","4,748","1,882",820,445,605
tt0109635,"1,738","1,530","5,273","12,274","15,736","8,220","3,160","1,452",706,814
tt0112899,16,7,17,21,35,78,51,21,24,19
tt0109676,949,521,"1,158","3,312","5,980","4,942","2,118",893,417,447
tt0112854,130,46,106,235,366,426,410,301,186,252
tt0109579,"1,803","2,835","7,055","7,939","3,247","1,175",517,198,152,285
tt0109642,"5,099","5,549","12,596","12,691","5,177","1,834",699,309,156,323
tt0109686,"58,162","45,461","88,075","96,178","49,187","22,228","10,643","6,011","4,231","5,835"
tt0111797,"2,780","4,065","7,537","4,282","1,499",554,183,90,140,269
tt0109759,"2,502","2,595","4,348","4,365","2,578","1,348",773,418,298,650
tt0109758,447,192,378,500,781,"1,044","1,163",939,723,855
tt0109707,"28,456","32,409","54,142","34,688","14,017","5,798","2,547","1,449","1,016","2,588"
tt0113117,"4,405","3,390","8,170","13,874","11,591","5,355","2,008",875,416,538
tt0113097,721,784,"1,995","3,312","2,980","1,507",628,244,164,218
tt0113028,399,147,326,666,798,395,163,62,36,67
tt0113198,"7,607","4,062","9,618","15,504","10,465","4,750","1,890",748,461,487
tt0113303,357,150,394,983,"1,489","1,694",887,519,236,297
tt0113089,"1,288",515,957,"1,551","1,301",739,340,140,102,144
tt0109771,685,617,"1,393","1,912","1,226",562,228,121,69,88
tt0113199,301,36,53,93,158,236,300,270,240,312
tt0113234,186,38,85,151,174,115,66,47,34,40
tt0109906,"1,009",343,343,505,510,371,161,64,43,89
tt0110057,"6,450","6,154","7,317","3,737","1,422",603,246,154,98,418
tt0110005,"8,005","8,569","16,952","15,724","7,660","3,368","1,480",859,602,"1,018"
tt0110066,821,424,803,"1,118","1,540","1,070",599,367,253,168
tt0110116,"3,703","3,358","6,659","6,295","2,890","1,111",476,218,125,195
tt0110006,"4,367","1,934","4,199","6,725","5,763","2,860","1,194",591,341,436
tt0113360,397,248,580,"1,017","1,321",857,423,219,118,133
tt0110099,"1,403","1,095","3,055","6,169","7,258","3,821","1,531",592,318,418
tt0110148,"39,044","46,065","99,095","82,061","33,826","12,760","5,349","2,704","1,596","2,585"
tt0113463,144,110,196,524,828,628,314,145,82,111
tt0110189,358,85,139,232,310,378,339,305,234,296
tt0110216,"2,277",789,"2,352","6,041","11,744","16,210","13,409","7,990","4,735","4,012"
tt0113501,994,893,"3,512","8,371","8,249","3,273","1,063",475,263,344
tt0113538,407,110,309,523,"1,024","1,440","1,118",648,384,382
tt0113552,766,433,"1,801","4,229","5,803","3,681","1,359",626,394,323
tt0076759,"422,152","360,518","316,186","150,727","49,784","20,705","8,795","5,922","4,830","18,272"
tt0110367,"8,585","7,108","14,427","16,147","7,611","2,860","1,041",577,300,663
tt0113670,"7,674","5,061","9,167","7,320","3,169","1,297",493,261,165,334
tt0110296,389,488,"1,101",878,383,128,66,40,33,75
tt0109731,284,665,"1,331","1,836",932,349,143,81,49,77
tt0103994,"2,189","2,380","4,237","4,463","2,399","1,037",523,298,193,365
tt0110322,"25,835","25,053","46,089","39,380","16,920","6,996","3,076","1,581","1,093","1,539"
tt0110443,"4,349","2,029","4,647","7,711","7,902","4,587","2,214","1,280",679,654
tt0110365,668,555,"1,442","2,439","1,770",711,330,133,83,119
tt0107566,439,117,280,459,419,232,104,40,43,96
tt0110391,548,302,535,728,"1,019",831,353,194,131,188
tt0113691,742,345,791,"1,499","1,491",726,275,135,65,129
tt0110428,"1,239","1,865","4,698","5,303","2,311",828,355,161,86,151
tt0109836,"2,951","2,664","7,774","14,843","14,133","7,057","3,217","1,413",870,981
tt0113755,"1,054",283,599,"1,075","1,733","2,087","1,352",706,425,503
tt0110538,"1,116",493,"1,074","1,611","2,165","2,174","1,357",812,531,702
tt0110516,666,332,933,"1,929","3,078","2,753","1,195",648,375,500
tt0110527,"3,676","2,350","5,532","9,750","8,582","4,001","1,580",705,391,593
tt0113808,137,83,270,516,761,763,389,193,106,188
tt0113896,896,542,835,916,473,252,106,44,34,127
tt0113870,"2,621","3,284","7,894","9,068","3,728","1,238",445,198,133,215
tt0110684,"2,659","2,691","5,478","5,584","2,659","1,036",389,170,95,208
tt0110638,"2,160","1,975","4,641","7,799","6,824","3,194","1,361",635,384,583
tt0113967,483,224,487,812,615,309,133,45,44,132
tt0117169,24,3,6,14,24,32,40,38,28,21
tt0106402,22,8,9,18,38,60,65,119,85,98
tt0113948,543,130,30,52,101,194,198,206,182,224
tt0110671,68,48,94,62,107,126,77,44,34,23
tt0110632,"28,279","30,835","58,961","57,956","27,283","12,537","6,762","4,248","3,223","6,216"
tt0110737,"2,528","1,489","3,376","5,710","5,429","2,538",948,469,251,269
tt0110729,"6,609","7,147","10,672","5,865","2,085",887,420,266,182,495
tt0114151,524,121,220,396,719,"1,086","1,185",767,468,532
tt0114069,"4,979","5,890","20,717","44,186","34,203","12,738","4,334","1,687",854,"1,042"
tt0110413,"288,416","356,018","310,147","131,523","37,797","13,385","5,856","3,028","2,207","6,449"
tt0114113,181,102,284,458,602,330,167,89,44,90
tt0114210,94,41,97,123,183,217,160,66,41,61
tt0110912,"740,342","605,042","377,235","160,123","58,629","29,835","15,742","11,444","9,837","28,702"
tt0114084,412,157,335,450,498,328,137,49,29,153
tt0105652,343,454,"1,267","1,391",543,180,82,26,25,71
tt0110889,"1,438","1,468","2,264","2,345","1,206",633,290,182,162,552
tt0110932,"5,104","9,152","23,449","21,086","7,504","2,234",726,319,179,422
tt0114129,111,101,189,336,236,93,42,16,13,19
tt0110963,"2,500","2,585","5,035","4,160","1,901",774,369,183,132,226
tt0114214,"4,796","4,296","13,764","28,199","24,340","11,028","4,456","2,030","1,116","1,168"
tt0114296,198,124,279,370,491,211,95,49,26,48
tt0110907,658,449,"1,103","1,885","2,734","3,100","2,106","1,272",885,"1,115"
tt0111495,"19,817","22,280","31,247","16,667","6,013","2,713","1,171",719,640,"2,410"
tt0108394,"16,899","20,027","32,117","19,664","7,418","3,042","1,234",715,512,"1,044"
tt0111507,"6,958","11,228","25,224","19,197","6,948","2,400",817,401,324,599
tt0110769,62,39,106,140,67,36,16,14,9,5
tt0114268,172,57,145,275,414,464,243,119,77,59
tt0110965,28,14,18,48,77,76,39,19,12,14
tt0114571,317,137,271,377,392,429,309,159,146,309
tt0111333,"3,238","1,457","3,342","5,729","5,741","3,047","1,361",646,343,409
tt0111112,"1,387","1,172","2,274","2,058","1,186",650,192,136,98,121
tt0111255,"2,833","1,353","4,050","10,550","17,668","15,608","7,624","3,520","1,761","1,687"
tt0111282,"18,292","17,807","43,008","59,806","30,252","12,150","5,092","2,429","1,329","1,638"
tt0111070,"11,869","7,201","17,469","29,358","27,073","13,212","5,478","2,493","1,267","1,414"
tt0111161,"1,465,363","682,255","311,036","98,835","29,755","15,436","7,402","5,476","5,037","40,565"
tt0111149,"4,433","7,102","18,574","19,103","7,748","2,606","1,008",505,321,553
tt0108260,167,177,358,480,387,188,101,57,38,75
tt0106966,760,872,"1,521","1,445",579,253,108,62,36,90
tt0114594,"1,838","2,481","5,810","7,449","3,909","1,592",572,279,195,257
tt0111309,954,762,"1,287","1,272",629,303,107,72,32,156
tt0113936,721,272,536,888,981,946,658,369,247,356
tt0110081,"4,823","4,789","5,098","2,241",660,270,122,68,99,400
tt0114614,"3,068","1,437","3,071","4,616","5,508","5,113","3,530","2,348","1,711","2,071"
tt0114608,"2,468","1,609","4,119","6,826","5,123","2,289",931,480,245,324
tt0111280,"5,496","4,617","12,580","25,192","19,681","8,303","3,295","1,419",775,"1,227"
tt0114609,973,440,"1,364","1,928","1,808","1,003",483,237,154,272
tt0111454,110,106,232,454,445,198,107,36,13,53
tt0114852,"1,441",685,"2,066","5,423","8,927","7,363","3,342","1,596",719,760
tt0114694,"12,632","9,401","18,408","23,587","12,952","5,884","2,580","1,295",786,"1,109"
tt0111590,754,719,"1,163",926,592,287,111,92,76,105
tt0114788,143,135,435,862,"1,019",583,246,88,53,90
tt0114888,97,23,53,77,115,142,101,67,50,114
tt0108550,"31,240","39,436","82,976","55,852","17,740","6,062","2,146","1,047",665,"1,140"
tt0114857,"1,269",607,"1,985","4,897","8,038","6,933","3,376","1,688",854,870
tt0114924,"11,581","8,180","17,081","28,674","22,206","9,476","3,467","1,539",787,"1,017"
tt0111667,"1,486",987,"2,221","3,605","2,604","1,138",387,198,103,251
tt0109655,134,135,279,335,154,72,22,12,19,33
tt0110598,"5,423","4,936","9,445","10,131","5,020","2,133",911,565,336,586
tt0112435,781,216,505,801,"1,171","1,175",555,294,156,216
tt0109040,"27,857","23,394","58,003","93,337","54,836","22,939","10,146","5,209","3,258","3,815"
tt0109045,"7,818","7,263","13,966","12,116","5,008","2,016",940,489,367,950
tt0106339,405,399,"1,055","2,071","1,365",563,209,93,40,81
tt0104779,"4,322","5,029","9,700","10,492","5,158","2,188","1,092",538,390,670
tt0109348,"3,809","5,316","11,314","10,733","4,582","1,936",624,352,229,509
tt0109444,"4,741","6,276","20,744","39,266","19,792","6,137","1,959",807,397,560
tt0109446,"3,286","3,441","11,568","24,223","16,179","5,173","1,819",737,365,538
tt0109484,"1,757",958,"2,048","3,217","2,859","1,435",598,269,141,272
tt0109504,"1,461","1,001","2,032","2,734","1,601",706,348,184,155,373
tt0109506,"34,732","25,930","48,729","41,310","19,260","7,834","3,415","1,731","1,113","1,551"
tt0109450,429,462,"1,042","2,042","2,020",912,383,157,125,173
tt0109813,"3,485","1,147","3,406","8,105","15,407","20,358","14,466","7,916","4,319","3,251"
tt0109830,"706,736","629,235","427,223","172,364","58,054","25,639","13,048","8,432","6,603","14,904"
tt0109831,"10,457","15,220","36,795","48,528","24,537","9,645","3,986","1,913","1,170","1,526"
tt0113305,"1,678","1,240","3,318","5,265","4,243","1,912",906,514,365,816
tt0110091,392,152,261,269,258,162,69,35,30,104
tt0110093,355,267,613,"1,669","2,834","3,097","1,631",806,433,466
tt0110167,"2,263","1,727","5,005","11,190","11,824","5,062","1,929",764,373,418
tt0110213,"1,719",661,"1,736","3,518","5,000","2,938","1,362",536,264,280
tt0107472,999,803,614,327,86,45,18,11,16,43
tt0110357,"306,834","271,898","270,576","126,730","41,276","16,202","6,535","3,648","2,394","6,206"
tt0107426,"1,276",847,"2,061","3,601","4,235","2,526","1,120",582,319,497
tt0111686,"5,107","3,524","8,684","15,239","13,359","6,890","3,075","1,530",902,"1,229"
tt0110475,"33,489","28,012","74,702","125,168","73,204","29,308","11,593","5,430","2,819","2,982"
tt0110478,"8,026","9,335","25,064","38,428","19,478","7,367","2,523","1,131",633,760
tt0110588,361,327,663,"1,047",989,528,256,144,124,182
tt0110622,"7,531","5,226","14,233","29,237","27,793","12,122","4,679","2,153","1,114","1,108"
tt0110771,851,869,"2,300","4,278","3,421","1,406",564,240,152,274
tt0110950,"4,369","3,491","8,480","13,865","11,108","4,854","2,014","1,006",539,785
tt0105226,"1,328","1,819","5,244","8,100","3,965","1,419",474,227,137,239
tt0110989,"3,706","1,472","4,200","9,620","16,229","16,531","9,277","4,616","2,279","1,789"
tt0111054,139,80,200,244,276,182,70,51,25,36
tt0110997,"1,859","1,626","5,952","14,202","14,211","5,635","1,971",819,345,369
tt0111257,"27,421","33,751","95,709","124,143","52,808","17,956","6,308","3,069","1,695","1,896"
tt0111256,241,143,399,877,"1,462","1,191",458,193,153,120
tt0111438,"3,256","1,672","5,307","11,925","17,014","11,559","5,076","2,340","1,131","1,068"
tt0111503,"23,295","27,535","68,039","79,932","36,370","13,434","5,177","2,482","1,423","2,112"
